3
4000 2
0 4000
0.05489245918280748 0.02744622959140374
1 0 0 0 1 0 0 0 1 
T T T 
0.4633922523140791 0.3621187000926623 0.6417211549012433 0.05489245918280748
0.2463485478820594 0.2465675981670649 0.6465555738125736 0.05489245918280748
0.1865610295986463 0.2618647819251468 0.1654457301840473 0.05489245918280748
0.7209421411853218 0.06649510454389283 0.5314561470338867 0.05489245918280748
0.5401414924032216 0.1747235522803277 0.1328081322364343 0.05489245918280748
0.1879184318129387 0.6691979227184544 0.8908934657496482 0.05489245918280748
0.2910924855488606 0.2383057064301255 0.4295137793397864 0.05489245918280748
0.6140292127164075 0.9673418380451739 0.4598805202281567 0.05489245918280748
0.2441758054093995 0.8630621773642002 0.6399426583857686 0.05489245918280748
0.1001877444509303 0.01582650251244005 0.5150948989763201 0.05489245918280748
0.8188229168527178 0.5089978574193118 0.09002722161504061 0.05489245918280748
0.2582523657788673 0.8361743111372923 0.08311720484876839 0.05489245918280748
0.9571098625513855 0.9529892887211024 0.3674823882991191 0.05489245918280748
0.1091715763352486 0.6115277036463356 0.5820895280551441 0.05489245918280748
0.7400105534837634 0.1570242703921975 0.6926796495441524 0.05489245918280748
0.8953106388858727 0.3786714889580188 0.4519206314693667 0.05489245918280748
0.7425965307849479 0.6878479562091246 0.731860733978144 0.05489245918280748
0.1139001362743711 0.1832799042414786 0.7255837601359529 0.05489245918280748
0.6846309636117827 0.5596246781989903 0.5529185518743813 0.05489245918280748
0.4026284272003654 0.6438116732582482 0.5939845428324804 0.05489245918280748
0.9087052362558163 0.4099767192235659 0.1152331190892726 0.05489245918280748
0.9057959886613458 0.6808780553405598 0.8853447525190031 0.05489245918280748
0.09295589757538932 0.7219994840100177 0.8347047760189411 0.05489245918280748
0.5045275988146931 0.8484181988996378 0.4776570046562917 0.05489245918280748
0.03022354215395371 0.4493593053273612 0.7012377857862098 0.05489245918280748
0.7344819167889481 0.4676787591563094 0.1415280225052601 0.05489245918280748
0.2669763129110427 0.153126291907587 0.7434805276501765 0.05489245918280748
0.9584980729588317 0.3589054009089985 0.01309294087759606 0.05489245918280748
0.7219747577073179 0.9193184143578493 0.5503131746496873 0.05489245918280748
0.1760229576540994 0.3538516055438012 0.2059432778722551 0.05489245918280748
0.7349288255265198 0.2006560746804813 0.3976404647264632 0.05489245918280748
0.8771414062769651 0.1252855104976315 0.275654909139361 0.05489245918280748
0.7700810743612295 0.0239107833173734 0.8378324308488697 0.05489245918280748
0.6844481886294058 0.5669443175077252 0.7493463014401189 0.05489245918280748
0.06228065546236744 0.5328080777232537 0.3442583353718107 0.05489245918280748
0.7833277185717304 0.2829425206792834 0.7925563188483409 0.05489245918280748
0.786684812771776 0.6243837301544091 0.9576808068404398 0.05489245918280748
0.5676198506472687 0.4284808035937607 0.3193688810191477 0.05489245918280748
0.5499694856237473 0.1520579900448632 0.3454496158432938 0.05489245918280748
0.008195701148762837 0.4198008952981641 0.5290340799406418 0.05489245918280748
0.1194011627765668 0.2442565195700154 0.7628206709883817 0.05489245918280748
0.6637513339023997 0.2430088800057031 0.8200293577891004 0.05489245918280748
0.9172448053428813 0.970559710273398 0.9677866543170921 0.05489245918280748
0.7664712572334181 0.6486780760429505 0.5071276328498183 0.05489245918280748
0.5385977650278496 0.6785769636441988 0.1721690000301607 0.05489245918280748
0.8719289405899415 0.4443293042633417 0.5028652630569432 0.05489245918280748
0.7678484650197022 0.2891434942146893 0.02472386866871171 0.05489245918280748
0.698420118992983 0.8563061322028926 0.4598854510514407 0.05489245918280748
0.9008626651629985 0.396018997482902 0.7256457943747351 0.05489245918280748
0.1020078161469908 0.4761446667730633 0.258751687721059 0.05489245918280748
0.6885662901850376 0.6165398622456115 0.5205166702149453 0.05489245918280748
0.5805346341497865 0.1985766577180062 0.7426297918084551 0.05489245918280748
0.4104453249500183 0.03290691587546254 0.7199600986519223 0.05489245918280748
0.3337335616727194 0.8073793994009901 0.2163958239748926 0.05489245918280748
0.8567422665852352 0.4335317447245922 0.94937887339758 0.05489245918280748
0.9529179068335181 0.3144638712780744 0.4026970153471138 0.05489245918280748
0.5308496919816589 0.9895410485975931 0.5743856125507942 0.05489245918280748
0.5242891466791835 0.6662076804466011 0.4795551170189316 0.05489245918280748
0.117189174744164 0.6160870709234354 0.8534293615249958 0.05489245918280748
0.8814098675936253 0.6572719820593089 0.3041394619728 0.05489245918280748
0.03172666827973628 0.3721624353211144 0.8688231079519592 0.05489245918280748
0.7119977805310832 0.8309939040905004 0.03030358782401107 0.05489245918280748
0.4238342814878461 0.301705754875515 0.2145039400578054 0.05489245918280748
0.1917698743550906 0.518359638703795 0.002408098353566323 0.05489245918280748
0.4108873778615649 0.3999646285488512 0.4554116946555664 0.05489245918280748
0.4014510504379899 0.4676792480600119 0.6439231384042159 0.05489245918280748
0.7237394872501992 0.9312554304606291 0.7639258574933189 0.05489245918280748
0.3776666947613682 0.3747019254976307 0.4964474529585545 0.05489245918280748
0.93995103314212 0.5302804033270359 0.9424724699574178 0.05489245918280748
0.8029058173871284 0.371145232796635 0.6143630820912426 0.05489245918280748
0.1146549852220832 0.4988096863071417 0.07966769011583107 0.05489245918280748
0.008692853051314212 0.0349137322702746 0.9386850114747941 0.05489245918280748
0.1075705871239779 0.626728960370729 0.2583991295575019 0.05489245918280748
0.327651416602759 0.7494992048236646 0.7510919225843686 0.05489245918280748
0.2915576081999554 0.09848016226741506 0.156193293393933 0.05489245918280748
0.6098582524240015 0.5883088427547065 0.601000281354464 0.05489245918280748
0.4722824232586098 0.2967193177955463 0.4182151898918822 0.05489245918280748
0.2505624858391941 0.6174748768627824 0.942864583790219 0.05489245918280748
0.6891153903234936 0.5777585164787243 0.3815587567656781 0.05489245918280748
0.6206397276174229 0.3729716544365924 0.7572161249330496 0.05489245918280748
0.3286103197631826 0.4890718433575883 0.2020344029683379 0.05489245918280748
0.3641348485593378 0.419451901896076 0.3587162721997937 0.05489245918280748
0.2543166143489438 0.6779382373680344 0.891345816871381 0.05489245918280748
0.4585996798784163 0.9306625615250478 0.5303451846885678 0.05489245918280748
0.1391223807071144 0.2706532371036117 0.6597396223959293 0.05489245918280748
0.3896400699132334 0.8984127778127063 0.2456584491293968 0.05489245918280748
0.9520949871210401 0.3602647461110004 0.4354823916360657 0.05489245918280748
0.3742197429941063 0.6914336087107864 0.04195581102583187 0.05489245918280748
0.3767977975142509 0.3539155216909626 0.7036090753668115 0.05489245918280748
0.7450324857887477 0.8691939494195998 0.007138022734377611 0.05489245918280748
0.4657121803047469 0.30399359642567 0.6179356100118671 0.05489245918280748
0.6518164764170453 0.5896754755139098 0.1955335500746038 0.05489245918280748
0.956763877329707 0.9195111891300071 0.7574612702227361 0.05489245918280748
0.8377555428019554 0.3151196360901651 0.7907606973835618 0.05489245918280748
0.4221099150796625 0.6110498619687352 0.9677783167723552 0.05489245918280748
0.06774000712685151 0.9889863420718417 0.8487506650369455 0.05489245918280748
0.2468212578477149 0.9276430828173473 0.2825514861947258 0.05489245918280748
0.5993561032671527 0.2852169719560505 0.8830952254898526 0.05489245918280748
0.7250457823604062 0.7477205674823653 0.1736989396096941 0.05489245918280748
0.3774291559346076 0.3848609927400436 0.1726668197570609 0.05489245918280748
0.4308727449949521 0.8607587285977447 0.4330708735368952 0.05489245918280748
0.8880451205810603 0.5174316575256095 0.112089086928406 0.05489245918280748
0.0175955249331922 0.5102618425024424 0.940263357995087 0.05489245918280748
0.859188660929928 0.2385343018779496 0.2704251286379126 0.05489245918280748
0.6377078825665872 0.6794190465071727 0.8269932899831737 0.05489245918280748
0.5670331922242703 0.7533578394788852 0.7765374940640275 0.05489245918280748
0.5141985437939506 0.9588160256869177 0.687975057046657 0.05489245918280748
0.7185323006504454 0.4776782557502289 0.07280439596783682 0.05489245918280748
0.7215345267865204 0.2019124399165657 0.6461141752163795 0.05489245918280748
0.9281938383788444 0.6260694193402508 0.0158443584880148 0.05489245918280748
0.0817975979940431 0.06838089012848655 0.8052789947677053 0.05489245918280748
0.4638210113321304 0.0656122196467869 0.3391758879618144 0.05489245918280748
0.5840866068615094 0.1113665521823479 0.7926864991495259 0.05489245918280748
0.4993257020461849 0.9593176600260076 0.1003694580277646 0.05489245918280748
0.7870082721977582 0.5204106174667722 0.7401803085844287 0.05489245918280748
0.6587001259216223 0.1112126898033648 0.4101614213371099 0.05489245918280748
0.4744250501833389 0.5174232142989648 0.3090506862300921 0.05489245918280748
0.2727225152320908 0.3049857454035741 0.8695540019518749 0.05489245918280748
0.3310500921962219 0.9871132776958191 0.03267988214091797 0.05489245918280748
0.988849786605023 0.8705198462055211 0.7250918339348983 0.05489245918280748
0.0242817890460141 0.9987979808905338 0.7460350513109596 0.05489245918280748
0.9227188516141398 0.4029362249390586 0.8749361813870943 0.05489245918280748
0.2909899706443956 0.9507407225665677 0.9015060911775923 0.05489245918280748
0.0167213478488696 0.4233184490626749 0.9152352415516632 0.05489245918280748
0.151585454451898 0.1512363809004824 0.4097342882717159 0.05489245918280748
0.9931430340420033 0.7700869190161428 0.5486227683970192 0.05489245918280748
0.394941052320829 0.3132285779992334 0.07699079167922018 0.05489245918280748
0.6798865990006102 0.4890490782235535 0.3896812969837524 0.05489245918280748
0.5609583142397457 0.780251986738572 0.3135531200611301 0.05489245918280748
0.6418202488460698 0.7591444251291513 0.2504931508492288 0.05489245918280748
0.4265621840583007 0.7938287509666154 0.2912206933859021 0.05489245918280748
0.2229221997891686 0.7990818794659335 0.7350130913259645 0.05489245918280748
0.07312321187110227 0.01800227455682157 0.7255528811211813 0.05489245918280748
0.9720510023142372 0.05954513883462442 0.1590243076254088 0.05489245918280748
0.8457073816446419 0.2769476588350067 0.3110546379756624 0.05489245918280748
0.2511004919837522 0.2306289175566463 0.145820690298601 0.05489245918280748
0.8304452772627818 0.5162713488343363 0.3951001263125224 0.05489245918280748
0.9110180544455009 0.209022915316494 0.875677711419543 0.05489245918280748
0.282998121278615 0.73980658203044 0.6344464114176382 0.05489245918280748
0.6533995380303157 0.3383356424650946 0.4324134672664291 0.05489245918280748
0.9917279798730102 0.7866877454155853 0.3422799310787422 0.05489245918280748
0.2216018161334944 0.9882869271278077 0.08756392423184522 0.05489245918280748
0.928867295631612 0.9862221775449437 0.09165959378681689 0.05489245918280748
0.678283762265445 0.0008103162486718952 0.3286147127969426 0.05489245918280748
0.831763669476698 0.8311665986343022 0.5580839927741993 0.05489245918280748
0.07333764916824434 0.1426735115003582 0.797514890938345 0.05489245918280748
0.1341399018806316 0.9029456966509971 0.3327897117039965 0.05489245918280748
0.6528960095963009 0.8931808237365444 0.4586285340971429 0.05489245918280748
0.4330001087961083 0.1950395195720785 0.3081829495975034 0.05489245918280748
0.09318314870621364 0.835296058947785 0.6615200593376364 0.05489245918280748
0.6143305147258429 0.798902929033153 0.4152733606909366 0.05489245918280748
0.893992489689851 0.9711401934033576 0.4502564990779679 0.05489245918280748
0.9960771877648457 0.9849105246003207 0.3993691816193552 0.05489245918280748
0.0924566536356712 0.5967815282606647 0.4189932039842009 0.05489245918280748
0.5370892434480282 0.306836978708384 0.3672637068707273 0.05489245918280748
0.07228497417401784 0.4365681253021195 0.4696152627916454 0.05489245918280748
0.8534117724526236 0.7522587134036841 0.5169842122826636 0.05489245918280748
0.1148732215978333 0.1646994635082283 0.452945355452069 0.05489245918280748
0.6256754531677683 0.7058640444398848 0.5408054274388311 0.05489245918280748
0.8773988970585699 0.8314215761413943 0.4351187088573212 0.05489245918280748
0.5037761617176165 0.3999916054826829 0.1629029482136778 0.05489245918280748
0.06190612392407994 0.4299224160220707 0.2132794163138711 0.05489245918280748
0.4098550124386963 0.3588756414984745 0.1293356469884367 0.05489245918280748
0.9410998269202187 0.6145265599773939 0.713990352512478 0.05489245918280748
0.4935200667160161 0.1079630542329286 0.1997584501081827 0.05489245918280748
0.8357662420281781 0.07790214906848296 0.6539518085623138 0.05489245918280748
0.372124492960265 0.8578422209143126 0.2097829369999449 0.05489245918280748
0.8048959509886017 0.914615645701913 0.4482620200235699 0.05489245918280748
0.2632454123891055 0.6973062622030458 0.2066798797255685 0.05489245918280748
0.8390652323381823 0.5118185509802885 0.9949635065426968 0.05489245918280748
0.2835580309016263 0.1169474402420281 0.3798702890514118 0.05489245918280748
0.3432991883349069 0.09745357573023823 0.8256963407252353 0.05489245918280748
0.4977419884623073 0.635041991595455 0.2287510794531105 0.05489245918280748
0.7286842009446317 0.5394711363754647 0.7698986940581436 0.05489245918280748
0.3956508597389031 0.08353103758293345 0.8987185799659532 0.05489245918280748
0.6152526675972049 0.7507296590336264 0.9339810032500799 0.05489245918280748
0.1311368876288399 0.141633828915942 0.8705033782879228 0.05489245918280748
0.2903339553944988 0.01829937945826429 0.816557050244597 0.05489245918280748
0.8746380504179677 0.3204657120930964 0.3816820753803032 0.05489245918280748
0.07792103447493022 0.1160934277428928 0.999455967018401 0.05489245918280748
0.99882300368541 0.4456403603884547 0.08820444273561115 0.05489245918280748
0.3718635055090371 0.809131961574055 0.1755941752669009 0.05489245918280748
0.1210336598238821 0.3413673488909797 0.8011900747307413 0.05489245918280748
0.2769995286899513 0.03305068290578826 0.3338031235242082 0.05489245918280748
0.05005355358163287 0.4274158823894783 0.3692340466743395 0.05489245918280748
0.8637827771191061 0.9995876778457928 0.1664869009285711 0.05489245918280748
0.9219162207484002 0.0817624063024239 0.41307705452138 0.05489245918280748
0.7831117347566412 0.4935374421833536 0.3785022412912681 0.05489245918280748
0.6229343480090413 0.3786366867159823 0.6379020303424975 0.05489245918280748
0.01588504655380248 0.3782024367534651 0.8106685107585077 0.05489245918280748
0.03267342928714167 0.3924395714383122 0.1476739828432352 0.05489245918280748
0.04897303411461881 0.7420156208702992 0.9512386562247188 0.05489245918280748
0.3134887904421687 0.8088260845068267 0.2814686423390163 0.05489245918280748
0.1202383862480588 0.09005052106691094 0.3063699856158099 0.05489245918280748
0.5265980830627004 0.1507895471625692 0.7364118466393191 0.05489245918280748
0.8749870893760167 0.04417545227736985 0.6751226181329695 0.05489245918280748
0.1197861796475655 0.949833424878001 0.8356751879641927 0.05489245918280748
0.4184279994975919 0.5869864762668509 0.2580914207291394 0.05489245918280748
0.7844858831611452 0.1865972822583383 0.6652346689571913 0.05489245918280748
0.4149006652291299 0.3363247068779124 0.9454283027617143 0.05489245918280748
0.2268382954852237 0.372981088323718 0.3121908718960035 0.05489245918280748
0.3899608161830826 0.5206866105999173 0.946634395523807 0.05489245918280748
0.4769516952953461 0.8816854267501187 0.8726711022414239 0.05489245918280748
0.5947619444554245 0.04322863373909754 0.9339165020011989 0.05489245918280748
0.02703645401216628 0.5860063476056731 0.06909821049649521 0.05489245918280748
0.648742115536817 0.4915804627927659 0.1674775261553063 0.05489245918280748
0.3873363970601518 0.4555584291406747 0.01973856399952547 0.05489245918280748
0.2599824494952223 0.9439281666798408 0.7125056388734047 0.05489245918280748
0.6191158411117105 0.680180208344124 0.9379138443817366 0.05489245918280748
0.2063246312042632 0.1387178595439482 0.2497089201262666 0.05489245918280748
0.2045762292236225 0.4897221228140664 0.5761858156649668 0.05489245918280748
0.4387581919590645 0.8996446270872559 0.06119329996347001 0.05489245918280748
0.5327391420406427 0.2823469139953962 0.8615997319475882 0.05489245918280748
0.2781266228808354 0.943597481616351 0.9767853662271887 0.05489245918280748
0.1865367235774076 0.9784067386588465 0.5269379882790924 0.05489245918280748
0.2913842695203835 0.7190737425437181 0.9680353393173106 0.05489245918280748
0.4935353702800596 0.1434647634810556 0.3421402343972471 0.05489245918280748
0.5333539271332216 0.4758120317369975 0.3004248457110621 0.05489245918280748
0.07640245660953023 0.04530143616517233 0.97872338296993 0.05489245918280748
0.082296472555488 0.153873783772066 0.1266666813666634 0.05489245918280748
0.4385813660567416 0.2996151819278141 0.4687801070777837 0.05489245918280748
0.9051638834442265 0.8637760231850748 0.3883383518003413 0.05489245918280748
0.9624135167357927 0.2743622394745985 0.6316939220006342 0.05489245918280748
0.9969558509735643 0.6368106617282911 0.5495276828997234 0.05489245918280748
0.9600966266267723 0.8323933944224358 0.6491109996456061 0.05489245918280748
0.6013153320712362 0.173492891909536 0.3055829484477635 0.05489245918280748
0.5877289686436475 0.5530367284176355 0.412998257940002 0.05489245918280748
0.8567780846181295 0.955748168246589 0.8713676040637428 0.05489245918280748
0.07195598775633918 0.2238317184013819 0.8724016877029103 0.05489245918280748
0.9826537678114118 0.3816091961542389 0.1091241373314049 0.05489245918280748
0.9502421128988709 0.6331505606169344 0.3853600336072023 0.05489245918280748
0.579009660350393 0.5095595048330377 0.3244385636982921 0.05489245918280748
0.9164197668840045 0.6177411886996941 0.6259010234326755 0.05489245918280748
0.7281855659992331 0.5782052495525316 0.2809200027348953 0.05489245918280748
0.2254906104232045 0.645374807180826 0.2493287558623283 0.05489245918280748
0.7913478156966403 0.07094335638125709 0.2821030375367302 0.05489245918280748
0.09202840427935934 0.6268065767457428 0.7683898476325274 0.05489245918280748
0.4209549709828709 0.3774451012941802 0.7323625465474271 0.05489245918280748
0.3348200277154861 0.5319455291138581 0.9460205238698282 0.05489245918280748
0.2769630831568762 0.5108284014100513 0.3243372068378268 0.05489245918280748
0.3738643944298352 0.6651818595921865 0.9039100301094939 0.05489245918280748
0.9320187680129594 0.1444891592571304 0.3592328448919959 0.05489245918280748
0.2237466896703747 0.1188839406216021 0.9008257009129368 0.05489245918280748
0.8487959986816356 0.7864592931533499 0.4681253279255683 0.05489245918280748
0.1758528383102899 0.9478072477585718 0.01504314202983805 0.05489245918280748
0.2645169562574239 0.7422980856195945 0.1627544868769072 0.05489245918280748
0.4955518433227133 0.7955820017235821 0.6566522947414933 0.05489245918280748
0.165647575042448 0.2101329746272361 0.1110392324163173 0.05489245918280748
0.03236214211565556 0.5810860315545984 0.5455820233284476 0.05489245918280748
0.9626533506241766 0.815486548411399 0.09481560904890234 0.05489245918280748
0.0748543655278604 0.1302136503427357 0.6903014361215736 0.05489245918280748
0.9111337910065334 0.9545572919248263 0.7799888238539833 0.05489245918280748
0.272348373671171 0.2026622324738593 0.950902386358828 0.05489245918280748
0.1359239169373389 0.1255209292735017 0.6972403591683166 0.05489245918280748
0.6648822691413193 0.229176365303571 0.6168662407691496 0.05489245918280748
0.7447806470813634 0.6012776709036797 0.5246691725310928 0.05489245918280748
0.8065517180633136 0.02629413861711777 0.195615441217437 0.05489245918280748
0.5574980710579553 0.2910025231185651 0.3139941120088303 0.05489245918280748
0.62880353526898 0.3246158295471988 0.908135533246588 0.05489245918280748
0.1991086748045062 0.4002123284373227 0.6330830179619211 0.05489245918280748
0.262984549894851 0.5158144309361624 0.6737295637248428 0.05489245918280748
0.9240930284137415 0.5384874939333689 0.715790123139477 0.05489245918280748
0.7346924340177536 0.8185219020527519 0.9786981141629502 0.05489245918280748
0.7076031117516102 0.06379929815803524 0.1705763941072913 0.05489245918280748
0.4861450648388556 0.7254095449773648 0.3434764312131263 0.05489245918280748
0.2049166065336158 0.4314720583432389 0.9122067371021074 0.05489245918280748
0.6211858125102951 0.2840511905202227 0.03705767581001281 0.05489245918280748
0.769333795610189 0.8814014659663524 0.3196583421444414 0.05489245918280748
0.2665168818352663 0.529883205708449 0.7801067849255091 0.05489245918280748
0.06684449759295388 0.769674062953647 0.01023341780568672 0.05489245918280748
0.6975737224268952 0.08741581983868352 0.484116177867459 0.05489245918280748
0.5158131959557058 0.9708653514603949 0.9494091868619143 0.05489245918280748
0.3052545399251291 0.747159449718124 0.8060372251176149 0.05489245918280748
0.2026285004918871 0.5396378031027572 0.830926298637871 0.05489245918280748
0.2415059548360761 0.0289521950589445 0.5171771650753869 0.05489245918280748
0.6477595283779384 0.08977948452319678 0.02045109346029282 0.05489245918280748
0.5057349029013186 0.7698083630394132 0.3059737259133349 0.05489245918280748
0.5916502661564917 0.5831058970654903 0.2157292687780372 0.05489245918280748
0.8837842002349725 0.7340091434871396 0.7363815159045451 0.05489245918280748
0.5466120545499786 0.8523294658054981 0.5320090261277529 0.05489245918280748
0.5484793950538664 0.5544869244234713 0.6473396297856042 0.05489245918280748
0.9963698225056711 0.01584549638840101 0.6063698406365632 0.05489245918280748
0.006321950350345757 0.2859037897991085 0.3841559653029905 0.05489245918280748
0.8207070416278214 0.4355830150936393 0.9028788043619452 0.05489245918280748
0.5962614653707208 0.5939950613383457 0.9153344820757384 0.05489245918280748
0.1179487334591293 0.2672508693124903 0.006049667645118326 0.05489245918280748
0.145074590575535 0.8534543374530816 0.7889337690165675 0.05489245918280748
0.3884977384815499 0.445348059645748 0.2995183967836194 0.05489245918280748
0.6924336270670239 0.3817725846584363 0.03821985889721876 0.05489245918280748
0.5547939100356454 0.789605070485877 0.9029574035554907 0.05489245918280748
0.015144262218414 0.5224703630750895 0.4178584561960128 0.05489245918280748
0.6586901644842307 0.5636274898698639 0.4990083903218436 0.05489245918280748
0.2275961441391851 0.6343617684606405 0.5925982826869646 0.05489245918280748
0.6172781323506997 0.4461641872382989 0.04004008469259676 0.05489245918280748
0.6035023589309458 0.9773942112403399 0.6140538973952266 0.05489245918280748
0.506632759247867 0.2428409949485791 0.9581423193399361 0.05489245918280748
0.4641079455728648 0.3480971935115447 0.8726972742263394 0.05489245918280748
0.3350597622946863 0.8752357053785488 0.2709503693821978 0.05489245918280748
0.6735286357139255 0.6768486396967427 0.5623708686916722 0.05489245918280748
0.7404713667805387 0.07665542432545205 0.5895842770223629 0.05489245918280748
0.5331530342177705 0.03709213993722075 0.9284492677506646 0.05489245918280748
0.9989141347452699 0.7214810701501185 0.4895767745549094 0.05489245918280748
0.4247711710211521 0.02192608461342314 0.1725862351563357 0.05489245918280748
0.06700922138193767 0.651289268373851 0.5208972554213465 0.05489245918280748
0.06060657063201785 0.1952725395412847 0.5714291664311977 0.05489245918280748
0.8944892472370721 0.7819649740839452 0.8516822159966201 0.05489245918280748
0.7801582913524798 0.2601831033296154 0.3044005484391225 0.05489245918280748
0.641162265879073 0.6800262313651705 0.204278491173056 0.05489245918280748
0.8249025214848015 0.2629734754736245 0.7554790917740903 0.05489245918280748
0.4695355439010586 0.01609062399347404 0.8110334624100614 0.05489245918280748
0.002229308439591081 0.5594532821972821 0.9835772012275723 0.05489245918280748
0.05272285806523287 0.63434895583712 0.5800963926575726 0.05489245918280748
0.5617556654858488 0.9307639857606615 0.6700918733799223 0.05489245918280748
0.697423371915474 0.04064206371383983 0.4509219157106444 0.05489245918280748
0.3005045036555625 0.08917729177636742 0.5873866009975386 0.05489245918280748
0.7495389950340215 0.9469022738269779 0.3254346305366955 0.05489245918280748
0.6787001326056932 0.6909190103565764 0.7343903406571033 0.05489245918280748
0.883823157396576 0.1720174461844016 0.3513387136940742 0.05489245918280748
0.04979669800617406 0.06936484105136864 0.5926504303373478 0.05489245918280748
0.7825991468984445 0.5754160722840627 0.6198744492571348 0.05489245918280748
0.6187602763946268 0.6418074702425015 0.2608505037184198 0.05489245918280748
0.5931158198036608 0.6364902714779228 0.7925975013079531 0.05489245918280748
0.3122817341768097 0.2092546248216334 0.7295829640711632 0.05489245918280748
0.884416229659674 0.8357705643048415 0.8327789920651456 0.05489245918280748
0.2463325270453061 0.1621030757175762 0.0006393134121831817 0.05489245918280748
0.8246084784867572 0.9536358183558011 0.9986281668532108 0.05489245918280748
0.1616816213798053 0.6966437864809613 0.5746204751051914 0.05489245918280748
0.8578631454343217 0.5743004815293635 0.8484636546717702 0.05489245918280748
0.0516571095996487 0.5536445670691849 0.9556913364738935 0.05489245918280748
0.8168856181868264 0.4337404214155147 0.4757963911238809 0.05489245918280748
0.2503672673123617 0.06423917592146905 0.05501218651059647 0.05489245918280748
0.5005452622534383 0.6203935130022336 0.6782123439599912 0.05489245918280748
0.3127648965505974 0.8113182951507033 0.9928964866896119 0.05489245918280748
0.06614192129214132 0.7826878153538641 0.8182642789119976 0.05489245918280748
0.9799340555429407 0.9795717986414454 0.9601913794786781 0.05489245918280748
0.9546156023199373 0.8301597119532335 0.9722084212607087 0.05489245918280748
0.8923515702822183 0.941791526014815 0.5541427991248213 0.05489245918280748
0.5209065560298139 0.78068170994907 0.9951560953942487 0.05489245918280748
0.2500219813013548 0.8352757073599352 0.588808737087906 0.05489245918280748
0.2380338618086872 0.5056117571135538 0.1389594316694507 0.05489245918280748
0.7701513889943168 0.8073212503358456 0.1299930797963056 0.05489245918280748
0.885409432575712 0.2616447658540396 0.5682693967880033 0.05489245918280748
0.637747138303375 0.6276205304997957 0.4176371745643856 0.05489245918280748
0.5524822968227021 0.7627779951888619 0.234365389746414 0.05489245918280748
0.3315153293671865 0.7479678598706666 0.1790866110443538 0.05489245918280748
0.2635997573015196 0.6899436821942756 0.02593118034992485 0.05489245918280748
0.1895629979773147 0.6129875080840991 0.9207320974060141 0.05489245918280748
0.7001616728950658 0.04509760699255153 0.6426341670111277 0.05489245918280748
0.8571820932746208 0.416638820328067 0.4345035798438388 0.05489245918280748
0.4962245109160869 0.6538040343840941 0.06036700434126196 0.05489245918280748
0.58915200935283 0.3895376302168992 0.8166910355927189 0.05489245918280748
0.5819278330025729 0.2157760544501363 0.2531095350019533 0.05489245918280748
0.2381931616359713 0.8476676560568185 0.7849652859631872 0.05489245918280748
0.7251189899110879 0.353898446868479 0.5189427052690386 0.05489245918280748
0.925246240908562 0.6178374493604446 0.2225917671129507 0.05489245918280748
0.07582831779198332 0.9480989956491909 0.8873185674056044 0.05489245918280748
0.9550568397524209 0.1075330020086832 0.5261660492889428 0.05489245918280748
0.8714221644028739 0.7702693724255674 0.6332439182272339 0.05489245918280748
0.6239597948675799 0.4938012932724637 0.108056375837942 0.05489245918280748
0.9439812590028922 0.04817491008824223 0.6176820053720106 0.05489245918280748
0.9766032262734103 0.5503698789148005 0.05017238952391595 0.05489245918280748
0.873599000270873 0.1157297622634943 0.3429095117928356 0.05489245918280748
0.9760237302221799 0.5259558786331265 0.1681994612951807 0.05489245918280748
0.7796166394091053 0.1168487977467851 0.4827915081307357 0.05489245918280748
0.3074431230155799 0.9968989910565437 0.1252499259162095 0.05489245918280748
0.5266553215250537 0.0379466912149717 0.106750531394763 0.05489245918280748
0.4619554487773045 0.06257920850903471 0.1285532999380564 0.05489245918280748
0.8996432738845542 0.01885837590820658 0.9312349319104407 0.05489245918280748
0.6147566334689455 0.4936575567408604 0.407825450751499 0.05489245918280748
0.6458375279953567 0.5494696804273849 0.4120017776876394 0.05489245918280748
0.2876033639537627 0.6394911806048603 0.03170973575867514 0.05489245918280748
0.2688726908364211 0.4626838030893895 0.2716765333837264 0.05489245918280748
0.6420900382403574 0.5127882816202799 0.6108734625938367 0.05489245918280748
0.668322935023841 0.1637512732295262 0.7998620200785348 0.05489245918280748
0.2876560245890148 0.4095393226004973 0.8249488556420518 0.05489245918280748
0.5375551122355314 0.9348815796044018 0.997990622715211 0.05489245918280748
0.5147245461569256 0.4471834514871328 0.9748903733120794 0.05489245918280748
0.5321462747642847 0.3474688515210405 0.04040752032348025 0.05489245918280748
0.3781053356303573 0.9379927912587053 0.5190503093735976 0.05489245918280748
0.7886012776236202 0.455437306766003 0.1071411717949561 0.05489245918280748
0.315804741774636 0.704386797544449 0.668006619228497 0.05489245918280748
0.4661494072665057 0.04045738179608339 0.07314307716266071 0.05489245918280748
0.7282913671288497 0.5724675207693113 0.6012161634070287 0.05489245918280748
0.3828068208814188 0.4126734301466876 0.8171248107716225 0.05489245918280748
0.1931265240378323 0.7102726064847253 0.3565483711372416 0.05489245918280748
0.908732137109058 0.07878065336965537 0.2693932115331745 0.05489245918280748
0.9826032304015865 0.5800511782013195 0.6968160826634643 0.05489245918280748
0.9311552517617571 0.05001301604642638 0.08036667172785245 0.05489245918280748
0.9656013461149544 0.4883883221181692 0.02328050468634323 0.05489245918280748
0.608112947433036 0.2769184030284322 0.35532925914143 0.05489245918280748
